job_id,skill_count,skills_str
51e8ccc556f91e55678905aba7bfea6531a75f9d9be2bae4eb6a01bd8917f8b0,8,"Python, Communication, Analytical Skills, Statistics, Collaboration, Requirements Gathering, Data Science, Artificial Intelligence"
9e0e7d1fea0dcd0ac72ad2ab9ace7c046c0b5b0722007ad73b7cf6adcb62d4e8,28,"React, DynamoDB, Redux, Java, CI/CD, Spring Cloud, Mentoring, MongoDB, Oracle Database, NoSQL, Cassandra, Artificial Intelligence, MySQL, AWS, Spring Security, Kinesis, Cross-functional Collaboration, Adaptability, Spring Boot, Requirements Gathering, Apache Kafka, PostgreSQL, RESTful API, Spring MVC, Spring Framework, Software Testing, Leadership, Quality Assurance"
cdc98654a526c99ae21ebdf48bda4073b045d443ecf4c142f605a8fd57e4694a,9,"Azure, Python, Kubernetes, SQL, TypeScript, AWS, JavaScript, GCP, Artificial Intelligence"
ab46fc922ce2d7409b16f0b89ea9001aca613b07047607a2c8b1590f8ace6586,14,"Next.js, Python, Objective-C, Multithreading, CSS, HTML, Swift, Kotlin, Leadership, JavaScript, Android Development, Cross-functional Collaboration, Java, CI/CD"
e830aa319e03e0a6771e10692ec161af69c45ce0959327961a50bbf46d6cfaee,18,"React, Spring Framework, WebLogic, RabbitMQ, SQL, SQL Server, Java EE, TypeScript, CSS, Oracle Database, JavaScript, HTML, Angular, Maven, Tomcat, Java, Requirements Gathering, JDBC"
f0bbecdd30ced26bde1476531acc8b015c92e00b0dfeea063788e1c050bd86ff,9,"Azure, Python, ETL, AWS, Data Modeling, Data Engineering, GCP, Innovation, Java"
efd2b863b8b2f497348b08c968166cb8feb1b304f30989de53f509e4de3930be,9,"Azure, Python, Kubernetes, React, TypeScript, AWS, GCP, Docker, Artificial Intelligence"
e8eff2ac7f63a9a02e17a2882a13a137bfce4113ccc7cca17af6f2eb701d9300,0,
c2edb0dc5e7ff8639d9484f77ad094d3303897f73a15c595aa5c708a901ec479,14,"Python, Analytical Skills, Predictive Modeling, SQL, Statistics, NLP, Data Modeling, R Programming, Computer Vision, Data Visualization, Documentation, Machine Learning, Java, Data Science"
48f36a7186943a9d702c4e9d16472086f75a58dc126e8d77df3694a7e9feca97,11,"Classification, Incident Response, Python, End-to-End Testing, Requirements Gathering, Software Testing, Test Automation, JavaScript, Innovation, Java, Data Governance"
d8440c8530c7518c364dc3850a83c119e8e31a7a9e81317a0ac6be3125517406,4,"End-to-End Testing, Software Testing, Requirements Gathering, Artificial Intelligence"
5229fa81bf870f3e710d86b3a35b9c9602179054a30738bec6e7838642fe8801,9,"Material Design, Android Jetpack, Software Testing, Jetpack Compose, Material UI, Kotlin, Android Development, Java, CI/CD"
d0fe3819368392eda92eae132aef590af6cccfbf13897ce3178db92ee643348c,21,"Data Quality, Apache Spark, Data Science, SageMaker, Python, Data Lake, Snowflake, Machine Learning, S3, Feature Engineering, AWS Glue, Data Warehouse, Data Analysis, Predictive Modeling, ETL, AWS, Cross-functional Collaboration, EDA, Requirements Gathering, Data Visualization, Data Governance"
8a827e131923a12338b13a0d1b167ff4e50b91ad8291a295eedd440e08bd2675,6,"Next.js, GraphQL, React Native, React, Software Testing, TypeScript"
3440a8b2fd273f25d17a063a377fb87891f3a46a85be4c97776fe7d81064a992,13,"Azure, Python, Business Intelligence, Data Quality, Encryption, SQL, ETL, AWS, PySpark, Database Design, Data Modeling, GCP, Apache Spark"
7f046e20c0106e35d243292f44cc8d6c4f0ad94f3cecf64c61569df9c6ab0721,15,"Python, MySQL, NumPy, Pandas, Communication, Business Intelligence, Software Testing, SQL, SQL Server, ETL, ELT, Oracle Database, Requirements Gathering, Data Science, Data Analytics"
e9d725437848a5767f8af9108a44c3b9abf73775cf728a27c8155a7ffd9f29ec,10,"Next.js, Spring Framework, TypeScript, CSS, HTML, Angular, Hibernate, Innovation, Java, PostgreSQL"
1f700fd34aff8845458f4f6a7238fb0fe580805ee2e4eb301d635b365e64f568,9,"Python, Decision Making, Analytical Skills, Data Analysis, Predictive Modeling, Apache Spark, EDA, Requirements Gathering, Artificial Intelligence"
719af7d00cfa64b9c1fc79e424dfca0472c415d2f6ff8b293dd2e575bf0a42c4,21,"Hadoop, React, SQL, Git, Apache Spark, Java, CI/CD, Mentoring, MongoDB, Oracle Database, BigQuery, Azure, Kubernetes, AWS, Redis, Spring Boot, PostgreSQL, Spring Framework, Node.js, GCP, Jenkins"
191fb726688239c994f1a9768e22e0dc05beecbc7079d39c976c0b80baa6cf5d,18,"End-to-End Testing, Attention to Detail, Design Patterns, Multithreading, Problem Solving, Spring Framework, Analytical Skills, Software Testing, SQL, CSS, Oracle Database, Quality Assurance, JavaScript, HTML, Cross-functional Collaboration, JUnit, Java, Requirements Gathering"
d95d7f2462db0fe812ed16b8fe404593d844e1f1cc84b90b20c74b1a1f5049ec,1,Software Testing
f71fdec5550819ed7c31878bad243fe45faca6f2e49635048a26c6b8f25c7936,11,"Test Cases, Communication, TypeScript, CSS, Collaboration, HTML, JavaScript, Angular, Documentation, ASP.NET, TDD"
d3c9511545ef7006fb2c8a84c849e4ef3450e80671a4b3cef0e676684ede1d7c,9,"Python, Communication, Decision Making, SQL, Statistics, R Programming, Machine Learning, Innovation, Data Science"
e67d4ed67a52408e5c4fdde04699ccc0b77451fec08b807427e0de72db8bb81e,10,"End-to-End Testing, EDA, Data Analysis, Predictive Modeling, Requirements Gathering, Statistics, Documentation, Feature Engineering, Data Governance, Data Science"
3a6afe9150ed64ac17f0433c2e32cc48384f84caa50034ad7e2ca7d23e88afb1,9,"End-to-End Testing, Fine-Tuning, Collaboration, NLP, Test Automation, Machine Learning, Innovation, Computer Vision, Artificial Intelligence"
db9e06d0c2a257d7d729f1f0f7c7677cc1e2325a34b864785c4c187eb6ccd416,4,"SOAP, Java, SQL, Postman"
8e316b132b36bd133dd0aa3755dd2ec5c4cfd5c66c7e022e44f51a04d6741d36,4,"Communication, Requirements Gathering, Leadership, Problem Solving"
db0b23bff9082add0f121c9da77c3887f1412a73569460af9e672388f86781b2,15,"Creativity, Python, Communication, GitLab, Problem Solving, GitLab CI, DevOps, Software Testing, CSS, HTML, Test Automation, JavaScript, Agile, Java, Requirements Gathering"
321dca3b04441aa58802fabf66644177a4f5e0e7e88e694db7cdd49f6be7ff84,10,"Stakeholder Management, Decision Making, Project Management, Data Analysis, Statistics, ECS, Excel, Power BI, Innovation, Tableau"
fc500a43894a3801fd5de5e13ea4047b863775215962a164a48fcadea286cd59,9,"End-to-End Testing, Next.js, Segmentation, Leadership, Test Automation, Databricks, Anomaly Detection, Data Science, Artificial Intelligence"
8c1ab3f74a6c12982a46071cb4fdf8e25e6f19bedf99f69e8979f26677ca9f47,5,"SQL, SQL Server, Test Automation, Apache Kafka, PostgreSQL"
f84a000d0bf250275d647860f68deb53a4120efc7acc21974fd2650ef4aff1aa,5,"Creativity, Decision Making, Machine Learning, Innovation, Artificial Intelligence"
88686ec96c0041e0d77f2bb21f951e3ee113f81b3f078944de6a7554e5288ce1,1,Requirements Gathering
9f00af281d2b14da648e3f66727e505b59a4c1536db55f3ed6c5bf5068e53217,1,Data Science
1d0efdba4173b86f79ba1aed823a1c92ab4aa67c7781527767c5767595c7207d,11,"Azure, SQL, AWS, Test Automation, GCP, Kinesis, Cross-functional Collaboration, Agile, Java, Apache Kafka, PostgreSQL"
c37ae061e45a71bb6df684f0242fbc7e9c10cc59c6a7acc0982db6f119d66b9a,3,"Test Automation, Transformer, Artificial Intelligence"
0c76179c39bdf3dd073745a6aceef2f38cb76e96bd9ed68a197f75610eec3d04,19,"DevOps, SQL, Git, CI/CD, Python, Communication, Azure Data Factory, Data Lake, PySpark, Test Automation, Azure, Data Warehouse, SQL Server, Power BI, KPI, Databricks, Data Engineering, Data Governance, Data Analytics"
1dda257d17ab92527518d9ce0b1766afb8f8916b5fbe37b4b623ea12ad6a712c,13,"Python, GitLab, Kubernetes, Linux, DevOps, GitLab CI, Software Testing, Data Visualization, Agile, Docker, Innovation, Requirements Gathering, CI/CD"
55d45eaa23b594b7d4b702182745d8eefe02eaa5ae24e8c7e9792c1dde83c2da,6,"End-to-End Testing, Next.js, Mentoring, Leadership, Test Automation, Requirements Gathering"
a57fb76c5755015875538e93e4b638577189a21cd9d365ff6f32f1df743b9c6d,17,"SNS, AWS Glue, Athena, KPI, Observability, IAM, Lambda, PySpark, ELT, Quality Assurance, Databricks, Power BI, Kinesis, S3, CloudWatch, CI/CD, Redshift"
b66323ec36a5d2321146cc1da2dc620b79d8f0bc6e9f3644ccc929ee9852a0e2,17,"React, Spring Framework, WebLogic, RabbitMQ, SQL, SQL Server, Java EE, TypeScript, CSS, Oracle Database, JavaScript, HTML, Angular, Maven, Tomcat, Java, JDBC"
be18a854f0a1301d7ba845364086bd94e28d968e496e283948e21869aa0190a6,19,"A/B Testing, SQL, Statistics, GDPR, Data Science, Python, Communication, Cohort Analysis, Segmentation, Stakeholder Management, PySpark, Machine Learning, Clustering, ETL, Documentation, Cross-functional Collaboration, Requirements Gathering, Software Testing, R Programming"
e1e17a686d707698c1795d8d41f4e3c38c33f965f8d94d0285b75b9993bcf126,15,"Python, Kubernetes, Observability, Mentoring, Apache Flink, AWS, Kotlin, Apache Spark, Data Engineering, Cross-functional Collaboration, Docker, Innovation, Java, Apache Kafka, Artificial Intelligence"
8e520d477bcdc6f856530d4f68c784ded46332b5473401b7374de916ca4b6088,15,"Python, Kubernetes, Artificial Intelligence, React, Terraform, SQL, TypeScript, Statistics, AWS, Node.js, Istio, Machine Learning, Data Science, Elasticsearch, PostgreSQL"
a01beed4fdd73fd7e2f2dadebee044e35068b053b8d1d19d2d0f15106308e9dc,7,"Communication, Mentoring, Excel, Test Automation, Innovation, EDA, Requirements Gathering"
58b8cc676700fa0d28a5ebadce627d675e4dab4699724bc5598bcbdac1559b6a,31,"Flask, GitLab, React, JIRA, Git, Material UI, Java, CI/CD, Python, GraphQL, MongoDB, Oracle Database, Docker, Innovation, Azure, MySQL, Kubernetes, GitLab CI, AWS, Angular, Vue.js, Spring Boot, PostgreSQL, Express.js, Spring Framework, FastAPI, Software Testing, TypeScript, Quality Assurance, JavaScript, Agile"
9242fb3f9c7d5459d33630359ba0254779e782b8454534726e3c00a24130c4c0,8,"QlikView, SQL, Statistics, Data Visualization, Cross-functional Collaboration, Data Science, Tableau, Data Analytics"
44c3a0b057c921dc671969d8f99f333bba0f856cc603f1eaf382421d7e193cba,14,"End-to-End Testing, Azure, Python, React, Analytical Skills, SQL, TypeScript, CSS, HTML, Data Modeling, JavaScript, Redux, Java, Requirements Gathering"
50a1ee192d94ff99123dd0a1f8571c1bc9faaecba1276671840d8e96b862bb51,3,"Machine Learning, Requirements Gathering, Data Engineering"
33551f1c4f779048ec2df3b53376afac247d3dfc143997e7d4293aeaa66dbef1,0,
cd87554b53a0418f6824495b292db06b9ee15d4bea5fc1eef8be4af50429cc9e,0,
6ef0cef880667e0ea195360edcf88684010574317626b289d5cbfc9ade221c01,36,"Hadoop, Problem Solving, SQL, Matplotlib, Statistics, Git, Apache Spark, Scikit-learn, CI/CD, Data Science, Tableau, NumPy, Classification, Python, PyTorch, Probability, Pandas, Communication, End-to-End Testing, Analytical Skills, Snowflake, Machine Learning, Plotly, Feature Engineering, BigQuery, Clustering, Decision Making, Collaboration, NLP, Power BI, Model Deployment, MLOps, Databricks, Data Engineering, Data Visualization, TensorFlow"
a63f4c9cf31d3d0d8e544025977246378c3144c3451492ba3a36bcab61935fa8,20,"Problem Solving, SQL, Java EE, CSS, TDD, JUnit, Java, JDBC, Communication, Kanban, Documentation, Tomcat, Requirements Gathering, Software Testing, SOAP, JavaScript, Hibernate, Agile, Scrum, Presentation Skills"
662525d24122d62657fb6abfde81e66d791da6bdfa6c1de33d521477ae3e0e0a,17,"Python, Probability, spaCy, Data Analysis, Requirements Gathering, Statistics, Hugging Face, NLP, R Programming, Sentiment Analysis, TensorFlow, Scikit-learn, Machine Learning, EDA, NLTK, Data Science, PyTorch"
c178d758aa8d0c9e09c1cb0c352cab29c3975fb221b5482c8bf2d44d74fad4f8,12,"Creativity, Python, Communication, MATLAB, Predictive Modeling, SQL, Statistics, R Programming, Data Visualization, Machine Learning, Java, Presentation Skills"
e03671ea3b7aa6f9bba4178eaf59ba16b61cca30d8c160e3082c9473acb44c78,24,"GitLab, Problem Solving, Jest, JIRA, React, Redux, Microservices, JUnit, JDBC, Communication, Mentoring, Analytical Skills, Oracle Database, Kubernetes, GitLab CI, Cross-functional Collaboration, Spring Boot, API Gateway, Spring Framework, Software Testing, JavaScript, Hibernate, JVM, Agile"
6f4103f0c674440e00bcff5ae1e1c6b05d7ce15bd0f89b7ff4fd369559526337,21,"Problem Solving, SQL, Cloud Native, Scikit-learn, XGBoost, Data Science, End-to-End Testing, Python, Communication, Pandas, Supervised Learning, Snowflake, Machine Learning, Innovation, Feature Engineering, Azure, Documentation, Power BI, Cross-functional Collaboration, MLOps, Data Engineering"
cf4a212bd314def00f7e2e5cd5b73cf49bd4810b2f45f9e0136fbd09e9941b97,16,"Next.js, Python, MongoDB, Spring Framework, Software Testing, Java EE, Data Lake, AWS, Databricks, Agile, Machine Learning, Spring Boot, Java, CI/CD, Artificial Intelligence, Data Analytics"
20ba6d26673d50fac07d945318f4544f7ac8a7ce23aa026552073e81d0017989,11,"PHP, Design Patterns, Linux, Google Play, Git, Unix, Kotlin, Android Development, Innovation, Java, Artificial Intelligence"
7c3b58c75fd3bbf488eac593c57bd3456999b3a1f6569a3df1a5685cb2d8c557,16,"End-to-End Testing, API Gateway, Kubernetes, React, DevOps, Software Testing, TypeScript, Angular, Data Modeling, JavaScript, Node.js, Cross-functional Collaboration, Microservices, Innovation, Design Patterns, CI/CD"
37355526a198e173a2b7dba68ea158c752ef02f2704efed9c24ebf1a1e4e2df7,18,"Large Language Models, Artificial Intelligence, MLflow, Mentoring, Requirements Gathering, Statistics, Fine-Tuning, Hugging Face, Oracle Database, Computer Vision, NLP, LlamaIndex, LangChain, Machine Learning, Innovation, Prompt Engineering, Generative AI, Deep Learning"
132cb0b28c2f40d3fd11223aa71cb8458ff39b20ffd9536b99e36f3250d72f4a,4,"Node.js, React, TypeScript, Artificial Intelligence"
91a256b3707012f921f171dc81e863492122c857f888d0b25f70dbedcf1725fd,13,"Communication, PHP, JIRA, Sass, Software Testing, SQL, CSS, AWS, Quality Assurance, JavaScript, Agile, Vue.js, Time Management"
a8901e5c4a280f3282e05f2b03547de776de1f2a260a09cd919953e998efb171,13,"Python, Communication, HIPAA, React, GitHub Actions, Terraform, GitHub, TypeScript, AWS, Cross-functional Collaboration, Requirements Gathering, Django, PostgreSQL"
9105f5f888fd1703274629f95cb10b571cb9d0b9ee871210df19ac25242efc99,12,"End-to-End Testing, Azure, Azure Data Factory, Azure Synapse, Analytical Skills, Informatica, SQL, ETL, SQL Server, Unix, Shell Scripting, Teradata"
dd893b2d12cb2e1ec7fd38413a417e534bf89e806724825f654095f2cdff9472,2,"Java, Requirements Gathering"
b5f066437a038eb0407e1ed0cd8f54d7adc21ccc0c53b8f021b6db38a419b960,6,"React, TypeScript, Collaboration, Leadership, JavaScript, Data Visualization"
f5e9e02dcc78c819ef0c4505e67e0d6f357644bd625c04a2c06810b95e5e1d73,13,"Creativity, Kanban, Software Testing, SQL, CSS, HTML, Leadership, JavaScript, Agile, Bootstrap, Innovation, Requirements Gathering, Scrum"
5b1079a142feba90441af9dbf6c862b43aece5e94ba3d974020c4f568bea060e,8,"Creativity, React Native, Mentoring, React, Kotlin, Machine Learning, Innovation, Java"
f03c931a3d9892916bd5ed4d04fbcdfde1ad51ec6c5eb398eb7877d55aa19f52,4,"Machine Learning, Data Engineering, Artificial Intelligence, Next.js"
95cbb27759739d587a151c53912eb6f04934584babd938089f0442a23cd1818f,11,"Microservices, RESTful API, Kubernetes, Mentoring, Spring Framework, JPA, Test Automation, Docker, Spring Boot, Java, REST API"
4c369e1e0985dfdfd29470b58bdc1b41f02ff4c34e06bff48298cbc134364f27,26,"Airflow, MLflow, SQL, Statistics, Scikit-learn, XGBoost, GDPR, CI/CD, SageMaker, PyTorch, End-to-End Testing, Python, S3, Innovation, Clustering, Artificial Intelligence, Redshift, AWS Glue, MySQL, Predictive Modeling, Apache Airflow, AWS, Apache Kafka, MLOps, Apache Flink, TensorFlow"
e028bda0a3f196c68fe4ad15da974ce9fea7db0a1b91ac11fb0365bb111d6bc7,31,"Coaching, Problem Solving, Jest, React, Git, iOS Development, Infrastructure as Code, End-to-End Testing, Communication, GraphQL, Mentoring, Terraform, GitHub, NoSQL, Test Automation, Android Development, Docker, IAM, S3, GitHub Actions, AWS, Angular, Requirements Gathering, API Gateway, Lambda, Software Testing, Node.js, Swift, Leadership, JavaScript, Agile"
de86985dd85f006a5ba4027597ebf02a80f12871ffd746b0dae92ca200156059,2,"ELT, ETL"
13f87d7b73734b99dc8dd3c0c353480614c5e70aa31270393f9e9869dc80c6c9,9,"React, Software Testing, Collaboration, Excel, Leadership, JavaScript, Machine Learning, GDPR, Artificial Intelligence"
6593ec32879bf5465378d9f841a7b0e10c018a205479e2b89fbaa3291afc22d0,10,"End-to-End Testing, Python, JavaScript, Vector Database, Kotlin, Android Development, Machine Learning, Innovation, Java, Artificial Intelligence"
ab420b581b8e339f0d9b9b765f71af17a3b0c7b7ca15a326592e92d9c07a2746,21,"SQL, Java EE, Git, DynamoDB, Java, Azure Data Factory, NoSQL, S3, Cassandra, Azure, RDBMS, EC2, Data Warehouse, Database Design, AWS, Kinesis, Maven, Spring Framework, ECS, Bitbucket, Jenkins"
c1c4dbb8cb2bb69e677232df172bbbb28920649236536e572860ed946710b676,11,"Azure, Python, SQL, ETL, AWS, Cloud Native, GCP, Snowflake, Design Patterns, Requirements Gathering, Data Analytics"
42a7f7b331bd6e8c3d2b1a7bb7dff7f84776182949d38f0a059caa3275a39dae,19,"Problem Solving, Microservices, Java, Elasticsearch, Python, Communication, SQS, Teamwork, Innovation, Generative AI, Artificial Intelligence, SNS, Next.js, Collaboration, Data Modeling, Kinesis, Redis, Apache Kafka, PostgreSQL"
fbf6df629b7f10d702db377961d5380d551543c33ae78e111482b6424e818e14,9,"Python, Communication, Attention to Detail, Problem Solving, Analytical Skills, Software Testing, Documentation, Java, Requirements Gathering"
1b26af3e61704a283fcd257c9132cfa4f21d8aba9cc868ecd4eb1b67480bd3da,6,"Coaching, Mentoring, Software Testing, Collaboration, Documentation, Design Patterns"
47d3bd2a064d9c805bac9da5c0c175b7e5789def68d05c323008f76e631093c2,5,"End-to-End Testing, Software Testing, GitHub, Innovation, Artificial Intelligence"
0e4ab6631aad2bc5b286bd92d18c5c932fc9fcfb96484f2d818ab0fe80e39ba3,11,"Python, Communication, Kubernetes, EC2, Problem Solving, Terraform, Cryptography, Technical Writing, Authentication, Java, Requirements Gathering"
b5d23da016f6128a4cd059bb0f5d4336cf70fce93f4b96a19a3d361aabdb33e5,7,"End-to-End Testing, Python, Software Testing, JavaScript, Cross-functional Collaboration, Innovation, Java"
91283fc21325c313085c67b6d5a1c50563512650bda9fa96adfedba2677b83e3,7,"Communication, RESTful API, Spring Framework, REST API, SQL, Java, Requirements Gathering"
fdbc8440973071ad72b6f2966df901099a014471b13e060ed679e6e38658d515,18,"Python, KPI, A/B Testing, Analytical Skills, Data Quality, Software Testing, SQL, Statistics, Apache Hive, Hypothesis Testing, R Programming, Data Visualization, Cross-functional Collaboration, Documentation, Regression Analysis, Machine Learning, Data Science, Tableau"
6a3b102c0b70580af287083650f6bccbf5aa6f96fd55e474ad6b9d6686a04eeb,19,"Coaching, Problem Solving, SQL, Statistics, Apache Spark, Scikit-learn, NumPy, Data Science, Python, Stakeholder Management, Mentoring, Analytical Skills, Regression Analysis, Innovation, Decision Making, Cross-functional Collaboration, Software Testing, R Programming, Data Visualization"
e5f38d855eafbeec99337641a3f4e2ebb7cc5a2674f1a50602d2cc518459dd8e,0,
66d9f821162bfdb674aaa92a0d1344f88a986b64aa20321dd8b9a93a5808295c,14,"Python, MySQL, NumPy, Pandas, Communication, Business Intelligence, Software Testing, SQL, SQL Server, ETL, ELT, Oracle Database, Data Science, Data Analytics"
9b5b2f065508d48d2ea2b809dd746dc923d697cdb4d07cccddf0fa0fb1d4d675,3,"Ruby on Rails, Vue.js, Artificial Intelligence"
4ee368dab03a7bed63fdb438cd01667298110222c04bbbf599080b6d3de05695,13,"Communication, PostgreSQL, Attention to Detail, Problem Solving, Responsive Design, Teamwork, ASP.NET, Oracle Database, JavaScript, Documentation, Bootstrap, Innovation, Artificial Intelligence"
0d981bb00676e08c1bed0fe2883a98975b97596474130ec7681a7a372cddb318,7,"End-to-End Testing, Data Pipeline, Decision Making, Analytical Skills, SQL, Innovation, BigQuery"
50ebacc44d35b0a4a88a1f51abd285e2f5ae458aed8e2f636b7c38bb1924a392,20,"Airflow, SQL, Dagster, CI/CD, Python, Test Automation, Docker, Azure, Data Pipeline, Prefect, SQL Server, Apache Airflow, ETL, ELT, Documentation, Cross-functional Collaboration, ClickHouse, Software Testing, Databricks, Data Engineering"
f9ce060e8d83e7c22863484ec6e16a455c331952a3b45820f34aa69da3ce924e,5,"SQL, Data Modeling, JavaScript, Innovation, Java"
18fd8e3a0746aa09f7d0b486689df62b98c5194d48d960e092f0ba63e294358e,15,"Communication, RESTful API, Design Patterns, Cloud Security, Spring Framework, SQL, CSS, Unix, HTML, Excel, JavaScript, Agile, Tomcat, Java, Network Security"
2c4ac2e351edcb1ca9b94f6b706ff79110af715598cc8ec22e37e3d4ad6c7d2e,8,"Airflow, Business Intelligence, SQL, Apache Airflow, dbt, Snowflake, Requirements Gathering, Data Analytics"
a2624a13fc9a8e82fc59bce399a0ab06b2e1cac714a7f1ea5ac78ce6c280a531,5,"Communication, Software Testing, Documentation, Android Development, CI/CD"
5493e95d7be28b5a975239ef77a830ec6ffd8f135478b19c569ec53b020966ba,2,"Documentation, React"
dafecacc6ab83677be612974993cc827a31a7f4c014d9c9859c08626b4bd302f,27,"Problem Solving, Git, Statistics, Scikit-learn, XGBoost, NumPy, Data Science, Classification, Python, Communication, Probability, Pandas, Analytical Skills, GitHub, Test Automation, Regression Analysis, Machine Learning, Innovation, Clustering, Artificial Intelligence, Decision Making, Documentation, Cross-functional Collaboration, Random Forest, MLOps, Attention to Detail, Software Testing"
f36650971d7631a49fe10e670977d057a7a448830331d028edee39c5351498c0,2,"Machine Learning, Test Automation"
406048dc3c7447c43f7fbe692eb823ffab44ac1e06fecc1742e3495692add993,7,"Communication, Problem Solving, Looker, SQL, dbt, Snowflake, Fivetran"
b09bdad327b02eded8782a829775aba1a424ef00e5ca64abbbc652e3a9e7eece,16,"Python, Hadoop, Pandas, Decision Making, A/B Testing, Software Testing, SQL, Statistics, Test Automation, Hypothesis Testing, R Programming, Apache Spark, Scikit-learn, Machine Learning, Data Science, PyTorch"
ad13137fb7490f343cf2b0cf022838a196a59b4e82b8f1315f25ca88bb1808f6,3,"Python, Java, Kotlin"
06521193f20380e949c7cf325f344b3ff1ffc3da3d89c55b07c8726525999418,15,"Azure, Python, Communication, Problem Solving, JIRA, Teamwork, Statistics, AWS, Git, Documentation, Power BI, Critical Thinking, Innovation, Requirements Gathering, PostgreSQL"
ab22046201abaf6d6bb7be6e6d174cb98ff38b8176eb50237e6d4182cc6cb61e,15,"Python, Probability, Software Testing, SQL, Statistics, Hypothesis Testing, Databricks, R Programming, Gradient Boosting, Regression Analysis, Machine Learning, Random Forest, Clustering, Data Science, Data Analytics"
01747bb9b272a1ea842182a5877978a498ceb4fd65c09e4d765804fb088f5111,15,"Spring Framework, JWT, Authorization, Java EE, SOAP, Postman, JavaScript, OAuth, Authentication, Agile, Bootstrap, Java, Requirements Gathering, CI/CD, Scrum"
1f2d69be34f9b916350125c3d9c813da8d18d440dcc3b8f526065864eaa3c651,17,"Python, MySQL, RESTful API, Flask, Express.js, React, MongoDB, Business Intelligence, Software Testing, Git, AWS, Node.js, JavaScript, Documentation, Requirements Gathering, Django, PostgreSQL"
3f29925398199c5897d24b0117552b387b9d47911424ad47f4306740ca9f91ef,9,"Communication, Attention to Detail, Problem Solving, Analytical Skills, Excel, Power BI, Data Visualization, Requirements Gathering, Tableau"
3ab5e5ce8a1d5a77990d6417572ac464a3eab6d222cb9c4c0b9ca67ec50b9fad,7,"Python, Pandas, Software Testing, SQL, Statistics, Scikit-learn, Requirements Gathering"
0373010250ed2addb21ffa692b6a219a5b69c5bb5b13909d321f0111090c6a18,7,"React, Software Testing, CSS, Collaboration, JavaScript, Playwright, Cypress"
11141f0363999bd944a0f2c905497acec68bdeeab12193da389891da21c531b3,20,"SQL, dbt, CI/CD, Tableau, Python, Communication, Terraform, Snowflake, Clustering, Azure, Data Warehouse, Encryption, ETL, AWS, Collaboration, ELT, Data Modeling, Power BI, Requirements Gathering, Data Engineering"
b5f0ad3cf349d4ccdcd0fd076bc2b92ad76b3ee0108e4673cd4d90b62a81c1c1,12,"Python, Attention to Detail, Hadoop, SQL, Statistics, Collaboration, R Programming, Apache Spark, Cross-functional Collaboration, Machine Learning, Requirements Gathering, Data Science"
8659ce087d1b47d946ecd83a5c5147d1794f905cd2d25c949ac641f3a0b91b92,9,"Communication, Problem Solving, Data Mining, Leadership, Power BI, Snowflake, Machine Learning, Artificial Intelligence, Data Analytics"
6142d6b4ab91354cdf1372222f08eba15aa2d4990df3f797cc362ebeed586b11,14,"End-to-End Testing, Python, Communication, Probability, Segmentation, Mentoring, Software Testing, Statistics, Collaboration, SAS, R Programming, Documentation, Cross-functional Collaboration, Data Science"
a79d2955b9c6920ad0e1d6df0b6266e79037392bb99baf0c33354c742b31bff4,7,"Python, Test Automation, JavaScript, Cross-functional Collaboration, Machine Learning, Java, Requirements Gathering"
bf9301ba465f0e03c540be8da2f654b034cb6683c22e08f73ec7c1f5b14c6b37,10,"React, MongoDB, Git, AWS, DynamoDB, NoSQL, JavaScript, Microservices, CI/CD, Elasticsearch"
ff2ebae9351811593ef74e007f528674935ca90019f8d18e51fe1dd7ec681044,14,"Creativity, Communication, Mentoring, Linux, TypeScript, Collaboration, Leadership, Shell Scripting, Test Automation, Cross-functional Collaboration, TDD, Docker, CI/CD, Artificial Intelligence"
d216a8e56faa45586edd08c2867df1e64b6688a4aaad648f0903cbd416df50c0,16,"Data Pipeline, Observability, Data Quality, DevOps, Requirements Gathering, ETL, AWS, Collaboration, ELT, Databricks, Documentation, Kinesis, Snowflake, Data Governance, Apache Kafka, Artificial Intelligence"
b1190020fc0deec4ff55c3107ff03af8127744a91b05b36b7d73093c8f3bde27,2,"Communication, Attention to Detail"
f25c00e2033fe63f5f1459f3f10512217ac7053a9878dc5e66b991e2db1ba225,11,"Python, Observability, Problem Solving, Unsupervised Learning, Excel, Machine Learning, Innovation, Feature Engineering, Computer Vision, Artificial Intelligence, PyTorch"
828de995054d232058329428ab5461a3a32c831aaef5d77b0540905010aff517,13,"Azure, Python, Communication, Azure Data Factory, Azure Synapse, Problem Solving, Analytical Skills, SQL, Data Lake, ETL, PySpark, Test Automation, Databricks"
c37998b3156d0723573e55e41b0274dd0ef1ced7e967644d3130338ca27051f8,11,"Communication, KPI, Decision Making, Analytical Skills, Data Analysis, SQL, Collaboration, Excel, Data Visualization, Snowflake, Tableau"
00169ad2b7cf1746690f1f99a3613b35aef94ea2f8ab2509ef800b8867fb0066,15,"Azure, Python, Serverless, Decision Making, Azure Functions, MongoDB, Lambda, SQL, AWS, Bash, Collaboration, GCP, Cross-functional Collaboration, Agile, Design Patterns"
