job_id,entity_count,unique_skills,skills,labels
7af9896e27b34b56bfd455fb1a7b8f68f86218ee77a22f371a0d94f2a86ceb08,8,8,"Apache Flink, Apache Kafka, Apache Spark, Data Analysis, ETL, Hadoop, R Programming, SQL","DATABASE, DATA_ENG, DATA_SCIENCE, JAVA"
bd47665bb8928ac468129a5315dec77e264d4434070c374833e40ae77fe37c11,26,22,"Agile, Android, Angular, Artificial Intelligence, CSS, Collaboration, Communication, Cross-functional, Git, HTML, Innovation, JavaScript, Mentoring, Next.js, Node.js, Problem Solving, React, Requirements Gathering, Scrum, Software Testing, Test Automation, TypeScript","DEVOPS, MACHINE_LEARNING, MOBILE, SOFT_SKILL, TESTING, WEB_DEV"
a9d4a8790a4c79da3bc80545abc1f21650e76d69e42bb688ec54d3b1875a3153,8,6,"Artificial Intelligence, Authentication, Next.js, React, Tailwind CSS, TypeScript","MACHINE_LEARNING, SECURITY, WEB_DEV"
46ce195ef927146f7a328e1491fab32385ae3ad764e81a7cb1e549817d0f9f26,22,19,"Apache Kafka, Authentication, CSS, Collaboration, Communication, Innovation, Java, Java EE, JavaScript, Jest, Machine Learning, MongoDB, NoSQL, Node.js, Oracle, Quality Assurance, React, Software Testing, Spring MVC","DATABASE, JAVA, MACHINE_LEARNING, SECURITY, SOFT_SKILL, TESTING, WEB_DEV"
b06d92fa8846357e006010286024f7068982910647301fbe5a340bc4d5d15797,12,7,"Collaboration, Communication, Data Engineering, Data Pipeline, Data Warehouse, Snowflake, dbt","DATABASE, DATA_ENG, SOFT_SKILL"
a13131d2fa7e2e1287e9357ba7d74433fa7d1c0bd6243b8345facbc479b41740,9,9,"Analytical Skills, Communication, Problem Solving, Python, R Programming, SQL, Snowflake, Statistics, dbt","DATABASE, DATA_ENG, DATA_SCIENCE, PYTHON, SOFT_SKILL"
3329ebaa5927131e4348023c18b19dfb109c40d8116822c9f6b0bd6af82ef68f,8,7,"Artificial Intelligence, CSS, HTML, Innovation, JavaScript, Requirements Gathering, TypeScript","MACHINE_LEARNING, SOFT_SKILL, WEB_DEV"
f59f11cf5a3ba86577eebfb8261741c51ee473ddbc868e5cff8296746a1f9379,21,14,"Analytical Skills, Apache Spark, Artificial Intelligence, Communication, Data Analysis, Data Mining, Data Science, Docker, Jenkins, Machine Learning, Python, R Programming, SQL, Statistics","DATABASE, DATA_ENG, DATA_SCIENCE, DEVOPS, MACHINE_LEARNING, PYTHON, SOFT_SKILL"
08a8fcb68e4d169226b60e405ccbf1fd3318c89d39adfb32cdc0855ba8ed691c,27,20,"AWS, Airflow, Artificial Intelligence, CI/CD, Communication, Cross-functional, Data Science, Deep Learning, GCP, LLM, Leadership, MLflow, Machine Learning, Mentoring, Prefect, PySpark, PyTorch, SageMaker, Statistics, Test Automation","CLOUD, DATA_ENG, DATA_SCIENCE, DEVOPS, MACHINE_LEARNING, PYTHON, SOFT_SKILL, TESTING"
1c4d682d4e31f6a935f5e88937d0f7b5868ca3ad07d5887d1a0623832bcb5c1c,22,15,"Agile, Artificial Intelligence, Azure, CI/CD, Collaboration, Communication, Data Engineering, Data Warehouse, DevOps, GitHub Actions, Innovation, Power BI, Python, SQL, Test Automation","CLOUD, DATABASE, DATA_ENG, DATA_SCIENCE, DEVOPS, MACHINE_LEARNING, PYTHON, SOFT_SKILL, TESTING"
f2c4d1f6da259a73874c0de1753dd95dfde315b7c6532607b1fccbf203e99a36,1,1,Statistics,DATA_SCIENCE
c4fa330c7d826a66cd21265b92a7a3ff75ec65a7020279d991e6a240521eed83,3,3,"Collaboration, Innovation, Software Testing","SOFT_SKILL, TESTING"
8fbbeb96322e477b8df4a69ab771e56ec79ddd598f6ed674e33ad14dcb7589ec,13,12,"AWS, Agile, Analytical Skills, Git, HTML, Java, JavaScript, Node.js, React, React Native, Requirements Gathering, Unit Testing","CLOUD, DEVOPS, JAVA, MOBILE, SOFT_SKILL, TESTING, WEB_DEV"
8c4c27a531a5af253d6d46776601c33f07fb4615468c050a58af80d6504506cd,37,25,"AWS, Agile, Angular, Azure, CI/CD, Docker, DynamoDB, Java, Kubernetes, Lambda, Leadership, Mentoring, Microservices, NoSQL, Node.js, Oracle, Problem Solving, RESTful API, Requirements Gathering, SQL, Scrum, Serverless, Software Testing, Spring Framework, TypeScript","CLOUD, DATABASE, DEVOPS, JAVA, SOFT_SKILL, TESTING, WEB_DEV"
7a00b076348de392effb9d7fac18d0447ebe35c1ecff583eca0f5d3cc455943d,14,13,"Airflow, Artificial Intelligence, CI/CD, Data Analysis, Docker, LLM, MLOps, Machine Learning, NLP, Python, RAG, SQL, Statistics","DATABASE, DATA_SCIENCE, DEVOPS, MACHINE_LEARNING, PYTHON"
81d6407fc1d106a38a5b16d5b61deb003fdbde048c3e6a3e05dba5edf33730d6,24,13,"Agile, Android, CI/CD, Collaboration, Communication, Cross-functional, GitHub Actions, Jenkins, Jetpack Compose, Kotlin, Next.js, Software Testing, Test Automation","DEVOPS, MOBILE, SOFT_SKILL, TESTING, WEB_DEV"
85d3540ebb3484f3a84b76005097b554a92a751780eae13b56a48a17b4e9d4ca,6,6,"Bash, Communication, Java, Linux, Problem Solving, Python","DEVOPS, JAVA, PYTHON, SOFT_SKILL"
ae7f4008fd509610f134f928e19a07ab9b0e6335c95fd0d69c69e7f6bb8f0cee,19,15,"AWS, Data Engineering, Data Lake, Data Pipeline, Data Quality, EMR, ETL, Kinesis, Lambda, Python, RDS, Redshift, S3, SQL, Test Automation","CLOUD, DATABASE, DATA_ENG, DATA_SCIENCE, PYTHON, TESTING"
adc7669e5754ed4433ed6f31fb9d9d833f4aa72cb2bb1cd9f662591593062838,8,6,"Docker, Express.js, Next.js, Node.js, PostgreSQL, React","DATABASE, DEVOPS, WEB_DEV"
bed5eef44ca6eb21c36dfb90409ef9e12d12580a4e004e92d363e54c185a0f28,10,9,"Cross-functional, DevOps, Next.js, Node.js, Problem Solving, Python, React, SQL, Software Testing","DATABASE, DEVOPS, PYTHON, SOFT_SKILL, TESTING, WEB_DEV"
69dd63c5feb5d62b2eb4754753ee8dc32eadf226ec0278042c7f3abe9a128f79,10,9,"Android, CSS, Communication, Git, HTML, Innovation, Java, JavaScript, SQL","DATABASE, DEVOPS, JAVA, MOBILE, SOFT_SKILL, WEB_DEV"
1a23dd6cbcca794a1c9b0d1c626f6db19d33d89177fb00e95e07d8367b42fbc5,13,10,"Artificial Intelligence, Bootstrap, Communication, Innovation, JavaScript, Oracle, PostgreSQL, Problem Solving, Requirements Gathering, Teamwork","DATABASE, MACHINE_LEARNING, SOFT_SKILL, WEB_DEV"
8d5be8dac2938e69783a3f2dde3e877f2e311f8dd88020c39bdc32046750b456,6,6,"CI/CD, Databricks, GitHub, PySpark, Python, SQL","DATABASE, DATA_ENG, DEVOPS, PYTHON"
9444990503a9b28d01e25f49e57e833d0ede9cd6ef91fbb59fd8d17eb87e2187,25,18,"AWS, Azure, Classification, Communication, Data Science, GCP, Machine Learning, NoSQL, Python, R Programming, Regression, Requirements Gathering, SQL, Snowflake, Software Testing, Statistics, Streamlit, Time Series","CLOUD, DATABASE, DATA_SCIENCE, MACHINE_LEARNING, PYTHON, SOFT_SKILL, TESTING"
78a328942033b165484dac68efe9118335f9fef67b5849a1b25f4a72bdc7dd88,17,12,"Analytical Skills, Azure, CSS, HTML, Java, JavaScript, Python, React, Redux, Requirements Gathering, SQL, TypeScript","CLOUD, DATABASE, JAVA, PYTHON, SOFT_SKILL, WEB_DEV"
cb89ad9602ea018acb03e3e9a1d04d15d676a2e589b224c863eeaafc0b9953b2,29,17,"AWS, Apache Spark, Artificial Intelligence, Communication, Data Analysis, Data Science, Data Visualization, Hadoop, Jetpack Compose, Machine Learning, NLP, Problem Solving, Python, R Programming, SQL, Statistics, Tableau","CLOUD, DATABASE, DATA_ENG, DATA_SCIENCE, MACHINE_LEARNING, MOBILE, PYTHON, SOFT_SKILL"
5518e6ab336791c0a9d484542a1c7e260d4b10a497f06165f5e8e23b47c7df97,12,7,"AWS, Communication, JavaScript, Leadership, Problem Solving, React, Requirements Gathering","CLOUD, SOFT_SKILL, WEB_DEV"
43e07077cabf1a1ec6cbbbe66239564b0efed889a4908f57e649e9fc16bdfa5a,18,15,"AWS, Agile, Azure, Collaboration, Communication, Cross-functional, DevOps, Encryption, GCP, Innovation, Leadership, Mentoring, Problem Solving, Requirements Gathering, Software Testing","CLOUD, DEVOPS, SECURITY, SOFT_SKILL, TESTING"
35a02eb4396549c6978dc11a1038d26b495ef55ca2188a31f2ef182e79ab8734,3,2,"React, TypeScript",WEB_DEV
7864a92af65de347bf504ceec64173aa2a316f18cdd44f606d0c221db535163f,20,19,"Agile, Analytical Skills, Angular, Bootstrap, CSS, Git, Java, JavaScript, Microservices, MySQL, NoSQL, PostgreSQL, Problem Solving, React, SQL Server, Scrum, Software Testing, Test Automation, TypeScript","DATABASE, DEVOPS, JAVA, SOFT_SKILL, TESTING, WEB_DEV"
3c73f5ea82210c289b04570fcd2b618b2eff5f7fc076cbf8739364deb14accec,3,1,Artificial Intelligence,MACHINE_LEARNING
a7993c192dbd6bd03697fdb7a465725bcd44138d18ecd8d091b337891819d4b2,10,10,"ETL, GCP, GitHub Actions, GraphQL, Machine Learning, Mentoring, PostgreSQL, React, Software Testing, TypeScript","CLOUD, DATABASE, DATA_SCIENCE, DEVOPS, MACHINE_LEARNING, SOFT_SKILL, TESTING, WEB_DEV"
792092a8fafba0b58c3949e50d490cbd464a8c7b2b610cbbd197bda4f78ec19b,4,3,"Artificial Intelligence, Innovation, Next.js","MACHINE_LEARNING, SOFT_SKILL, WEB_DEV"
f1cd79f34917390d2f5c8a8f756b6dd970fae470e0cf71feb0b04d87dcb399b1,46,33,"AWS, Agile, Android, Angular, Artificial Intelligence, Azure, CI/CD, Collaboration, Communication, GCP, Git, GraphQL, Hibernate, JPA, Java, JavaScript, Jenkins, Kotlin, Mentoring, MongoDB, MySQL, NoSQL, PostgreSQL, Python, RESTful API, React, Redis, SQL, Spring Framework, TDD, Test Automation, Vue.js, iOS","CLOUD, DATABASE, DEVOPS, JAVA, MACHINE_LEARNING, MOBILE, PYTHON, SOFT_SKILL, TESTING, WEB_DEV"
6440d1d7d840b46941fb149886ad1e4d86b87be5f47eb4ac4efca58423352957,7,6,"Communication, Computer Vision, Machine Learning, Next.js, R Programming, Transformer","DATA_SCIENCE, MACHINE_LEARNING, SOFT_SKILL, WEB_DEV"
2def69beaab643175ca9348d8b466c0ec4df8024d5d461cabc968ae7b4042d3e,19,14,"Communication, Data Science, Docker, Leadership, MongoDB, NoSQL, NumPy, OpenCV, Pandas, PostgreSQL, Python, Requirements Gathering, SQL, Scikit-learn","DATABASE, DATA_SCIENCE, DEVOPS, PYTHON, SOFT_SKILL"
116aa640678b9ca3ba0261e9e15fd34cb2058b932ea4c053d89b70f45b38fbc1,9,8,"Analytical Skills, Data Analysis, Data Quality, Data Science, Leadership, Power BI, Quality Assurance, Statistics","DATA_ENG, DATA_SCIENCE, SOFT_SKILL, TESTING"
c4e0dd85743d6fb6ce64d97499a020d71d34b58799a1c618b8dfee61bf29a840,7,5,"Artificial Intelligence, Quality Assurance, Requirements Gathering, Software Testing, Test Automation","MACHINE_LEARNING, SOFT_SKILL, TESTING"
f4d67d43479013dc27616119c25a51167febe1eec0ab94291962c82d04f6d05b,43,14,"Analytical Skills, Artificial Intelligence, Collaboration, Communication, Cross-functional, Generative AI, Innovation, LLM, Leadership, Mentoring, NLP, Oracle, Problem Solving, Requirements Gathering","DATABASE, MACHINE_LEARNING, SOFT_SKILL"
cf292ffd4f3deb0d38cefa3a9de454a14878332e41156c97178f4e576f337f7d,45,14,"Analytical Skills, Collaboration, Communication, Critical Thinking, Cross-functional, Data Analysis, Data Engineering, Data Quality, Data Science, Databricks, Power BI, Problem Solving, Requirements Gathering, SQL","DATABASE, DATA_ENG, DATA_SCIENCE, SOFT_SKILL"
cba73df238a5f7a0c0bf06e740f7cd7c71bfe010f1bdad485e2e2a40a0ecc64b,14,12,"Agile, CI/CD, Communication, DevOps, GitHub, Jenkins, Linux, Oracle, PostgreSQL, Requirements Gathering, SQL Server, Test Automation","DATABASE, DEVOPS, SOFT_SKILL, TESTING"
2e3215197499f23c23781b373cbda13ede30c9047235ded61d0adb3eb66d609f,13,13,"AWS, Agile, Angular, Azure, Bootstrap, CI/CD, Docker, Git, JavaScript, Node.js, Scrum, Software Testing, TypeScript","CLOUD, DEVOPS, SOFT_SKILL, TESTING, WEB_DEV"
7455ae093a291e2a7f9f5b344c934672a0e85cca1506e9c20b8582858c603316,6,5,"CI/CD, Communication, Cross-functional, Problem Solving, Requirements Gathering","DEVOPS, SOFT_SKILL"
c0ae3d538d0c02b59e4c516043fc31f0949507f005e382e2e651783c76ffd70b,6,6,"Communication, Integration Testing, Java, NoSQL, Node.js, Problem Solving","DATABASE, JAVA, SOFT_SKILL, TESTING, WEB_DEV"
8862f93df60d375e92960e5fb337c6f62a4494046d7328e1aba9934889cf6738,12,8,"Classification, Innovation, Java, JavaScript, Python, Requirements Gathering, Software Testing, Test Automation","JAVA, MACHINE_LEARNING, PYTHON, SOFT_SKILL, TESTING, WEB_DEV"
93d3732f5166433ef79b5c8da0e336cee0a45da27fbc41ec5619cab06955edcb,3,3,"Data Engineering, Machine Learning, Requirements Gathering","DATA_ENG, MACHINE_LEARNING, SOFT_SKILL"
336e33dda995e70f9c12ec3c63a9bf2296019d7ed95115161cb129007495cf60,5,3,"Artificial Intelligence, Innovation, R Programming","DATA_SCIENCE, MACHINE_LEARNING, SOFT_SKILL"
03029b0c009a23eec5a9942e44a6d47abbd596e3d0c5440788afc2ee66abc43f,10,10,"Agile, Git, HTML, Java, JavaScript, Linux, Mentoring, SQL, Scrum, Spring Framework","DATABASE, DEVOPS, JAVA, SOFT_SKILL, WEB_DEV"
219e8a3412f76d8ab57d31d7db51bca5eca9ec51e0ce88e53b940fb4c74fdbad,4,4,"CSS, HTML, Java, JavaScript","JAVA, WEB_DEV"
fdccce01e26c4f9d35ec8c8aa2c6581eac1c918309c436572386f867c4b86304,5,4,"Hadoop, Oracle, Requirements Gathering, SQL","DATABASE, DATA_ENG, SOFT_SKILL"
c185b1881a704e6dec3e67a682c576d2ff39a6e5b2bf4b6ea2cb38d17dc75758,16,15,"A/B Testing, Analytical Skills, Communication, Cross-functional, Data Science, Data Visualization, Leadership, Problem Solving, Python, R Programming, Requirements Gathering, SQL, Software Testing, Statistics, Tableau","DATABASE, DATA_SCIENCE, PYTHON, SOFT_SKILL, TESTING"
aa03dfe1e880181c540e90d4d7b6f492b6b655b619af949b83229e788d1371b2,30,20,"A/B Testing, Data Analysis, Data Engineering, Data Science, Data Visualization, Data Warehouse, Databricks, Feature Engineering, GCP, Machine Learning, Microservices, Problem Solving, PyTorch, Python, Requirements Gathering, SQL, Scikit-learn, Software Testing, Statistics, Tableau","CLOUD, DATABASE, DATA_ENG, DATA_SCIENCE, JAVA, MACHINE_LEARNING, PYTHON, SOFT_SKILL, TESTING"
1c0f36e858255c26426b2cb481619f1d0c335769697d0d07156b07680fe228fa,1,1,Artificial Intelligence,MACHINE_LEARNING
7b0bdc68d7db17bd195fa691d05bd0e3e14ecd72cf95340c3090a234423f4315,14,9,"Apache Kafka, Cross-functional, GCP, Java, Node.js, React, Redux, Requirements Gathering, TypeScript","CLOUD, JAVA, SOFT_SKILL, WEB_DEV"
05810d7edc4b94c74a147efca024df2fd8586d95fd699ee76481ce8aaaf515bd,23,12,"Artificial Intelligence, Communication, Computer Vision, Data Science, Generative AI, GitHub, Innovation, Machine Learning, Python, R Programming, SQL, Statistics","DATABASE, DATA_SCIENCE, DEVOPS, MACHINE_LEARNING, PYTHON, SOFT_SKILL"
135b9f9613700407d6052cebd675c5495a4976867dc7e048e2232d2cfc23a62a,0,0,,
a0c09ee7b3170ca2595acf4e9648a38c953537dfa789ff2ed3a505866626f4b9,13,12,"Android, Collaboration, Cross-functional, Flask, Gradle, Jetpack Compose, Kotlin, Python, React, Requirements Gathering, SQL, TypeScript","DATABASE, JAVA, MOBILE, PYTHON, SOFT_SKILL, WEB_DEV"
ab716758a101453e875d09d9ba84c1136074366631720a8533052fb385669324,1,1,Requirements Gathering,SOFT_SKILL
0d26f3b95a17699c2987518999ee3210612fe770fd63c443a25d6387b57a59af,21,19,"AWS, Azure, CI/CD, Collaboration, Critical Thinking, GCP, Git, Gradle, Java, Maven, NoSQL, Redis, Requirements Gathering, SQL, Software Testing, Spring Boot, Spring Framework, Spring MVC, TDD","CLOUD, DATABASE, DEVOPS, JAVA, SOFT_SKILL, TESTING"
20b7322fb41b49e20870ba2a0140cd64dcc605fd7aa9ac1ab5f032a9bd973404,6,5,"EC2, Linux, Requirements Gathering, S3, SQL","CLOUD, DATABASE, DEVOPS, SOFT_SKILL"
f9e6dce4966e7a792c3991e268083b8193ee65035c0a9d24a8fffe157640339c,17,10,"Analytical Skills, Cross-functional, Data Science, Leadership, MLOps, Machine Learning, Mentoring, Python, Statistics, Time Series","DATA_SCIENCE, MACHINE_LEARNING, PYTHON, SOFT_SKILL"
34908a0c63cf488176e9bc75a07f5af9a00c16acba18b046816bc9587ada7a3f,26,13,"Ansible, CI/CD, Communication, Grafana, Helm, Java, Kubernetes, Problem Solving, Prometheus, Python, Requirements Gathering, Terraform, Test Automation","DEVOPS, JAVA, PYTHON, SOFT_SKILL, TESTING"
c8bc483c20d8a1723b60924f8cd8d895701b6bd40f6c59cc3972bd20be3b0710,7,7,"AWS, Collaboration, Communication, Kotlin, Kubernetes, MySQL, Python","CLOUD, DATABASE, DEVOPS, MOBILE, PYTHON, SOFT_SKILL"
de54f63f3567b189977677719cfdcd42a4830b73da2cc94292ed03700806ff61,47,29,"AWS, Agile, Authentication, Collaboration, Communication, DevOps, Encryption, GitHub, Innovation, Java, JavaScript, Jenkins, Kinesis, Maven, Microservices, MongoDB, MySQL, NoSQL, Node.js, OAuth, Problem Solving, Python, Quality Assurance, React, Software Testing, Spring Boot, Spring Framework, TDD, Test Automation","CLOUD, DATABASE, DEVOPS, JAVA, PYTHON, SECURITY, SOFT_SKILL, TESTING, WEB_DEV"
c1b3505c33c394f10ce0fb99b61f0e827f18e7f4d6b803943bdabcaf438d2ff8,14,12,"Agile, Angular, CI/CD, Django, Flask, PostgreSQL, Python, RESTful API, React, SQL, Scrum, Software Testing","DATABASE, DEVOPS, JAVA, PYTHON, SOFT_SKILL, TESTING, WEB_DEV"
0e58704708d33f0c5155b7cd29326b5ed3a31b6ca08727a0369d87fc5bf0fa73,22,13,"Agile, Communication, Java, Kubernetes, Problem Solving, Quality Assurance, Regression, Requirements Gathering, Scrum, Software Testing, Statistics, TDD, TypeScript","DATA_SCIENCE, DEVOPS, JAVA, SOFT_SKILL, TESTING, WEB_DEV"
03aeb188d9daaac71194dc93a36d4ecf947fc6e0dfe4983975259b321c39396f,13,7,"Android, Artificial Intelligence, Jetpack Compose, Kotlin, Software Testing, Swift, iOS","MACHINE_LEARNING, MOBILE, TESTING"
8ecdd2c9d523b8314c0f302a1703822d236c7bb4488c2d17ba2e9a85c23e4464,1,1,Data Science,DATA_SCIENCE
ad365a31cf1af5a0aa4b9365f187583f802fcdb530b8df041f693ca6e9e6103b,12,10,"Agile, Git, GitHub, GitLab CI, Java, Linux, Python, Requirements Gathering, SQL, Software Testing","DATABASE, DEVOPS, JAVA, PYTHON, SOFT_SKILL, TESTING"
9603264e7af05d5d54eb9f8e37d9ab1fe580d34b3299ccb7208a28343593f6a3,12,10,"Analytical Skills, Communication, Critical Thinking, Java, Problem Solving, Project Management, Python, R Programming, SQL, Statistics","DATABASE, DATA_SCIENCE, JAVA, PYTHON, SOFT_SKILL"
ed40ccfe388d78a4b7b52843c1c9482d3c2717b0f0534a7cfc33d3312b823716,11,8,"Artificial Intelligence, Express.js, Innovation, JavaScript, Mentoring, Next.js, React, TypeScript","MACHINE_LEARNING, SOFT_SKILL, WEB_DEV"
5f452e303c48019549413760f2e7425efb88bdf92bf1180b7a07a3b56af721e0,6,4,"Mentoring, Regression, Requirements Gathering, Software Testing","DATA_SCIENCE, SOFT_SKILL, TESTING"
cbfd90d582c74baf97e87d110cc4470035b4b9ce1fe813fc9e693334edf89b25,9,8,"AWS, Communication, Data Analysis, Data Science, Machine Learning, PyTorch, Python, TensorFlow","CLOUD, DATA_SCIENCE, MACHINE_LEARNING, PYTHON, SOFT_SKILL"
e8dd3bd6d341207c395bb6d217f88e35eb75dbc12f77f738869e3980d0fa7e31,3,3,"Cross-functional, Mentoring, Requirements Gathering",SOFT_SKILL
0697a3794f670998b35f15ee4cc30de94fc54d1bd9f59a6faddcecbef1ba3a2d,8,8,"AWS, Data Engineering, Data Pipeline, ETL, LLM, Python, SQL, Statistics","CLOUD, DATABASE, DATA_ENG, DATA_SCIENCE, MACHINE_LEARNING, PYTHON"
fcb808139d195d78dcc00fb0dd25c84d8462ad7965e57d295d3d41c7109a7ebd,6,6,"Artificial Intelligence, Collaboration, Computer Vision, Innovation, Machine Learning, Requirements Gathering","MACHINE_LEARNING, SOFT_SKILL"
5948637eada27cf23f11303c1db1120cf0ab190e48ee4388de1219f83e6c4a95,6,4,"Agile, Azure, Requirements Gathering, SQL Server","CLOUD, DATABASE, SOFT_SKILL"
61fde4b78d20b1cf2b161ec12e57b67db4ffb5fbf52a2b8d641744bac2494503,8,7,"AWS, CSS, Collaboration, Communication, JavaScript, React, TypeScript","CLOUD, SOFT_SKILL, WEB_DEV"
3303272b27adb763bf9bd5a7921c452862ba0899202d87bc94a1bb9fdf5c9bde,7,7,"Communication, Data Science, Looker, Python, SQL, Statistics, Tableau","DATABASE, DATA_SCIENCE, PYTHON, SOFT_SKILL"
fa55937b1a1f181e720d0685acc6efc2972822b0059031379df782e2e21fc67a,24,19,"AWS, Airflow, Communication, Data Engineering, Data Quality, Data Visualization, ETL, Git, Lambda, Machine Learning, Power BI, Problem Solving, RDS, Requirements Gathering, S3, SQL, Snowflake, Tableau, dbt","CLOUD, DATABASE, DATA_ENG, DATA_SCIENCE, DEVOPS, MACHINE_LEARNING, PYTHON, SOFT_SKILL"
050e23c9d01b280a7e78e344184555dec49340e93d96bc7f2ec60b4f2f4a57b2,3,2,"Mentoring, Software Testing","SOFT_SKILL, TESTING"
95a064c5acdbc91f851124c2876bcd2810ff001bd086dcdaf78903b605441fca,29,19,"Agile, Airflow, Apache Kafka, Apache Spark, CI/CD, Collaboration, Data Engineering, ETL, GCP, Git, GitHub, Hadoop, Java, Python, R Programming, Requirements Gathering, SQL, Teamwork, Terraform","CLOUD, DATABASE, DATA_ENG, DATA_SCIENCE, DEVOPS, JAVA, PYTHON, SOFT_SKILL"
3ec51c79280e2536c7c2829423262cb2fb7e8e9116b87ffa944c8c71a1506bb7,6,6,"Agile, Data Mining, Python, SQL, Snowflake, Statistics","DATABASE, DATA_SCIENCE, PYTHON, SOFT_SKILL"
13d9d3395d8010776402659b616bf4ee8a898afcd7ce9431487d4b014352c00b,4,3,"CI/CD, Cross-functional, Mentoring","DEVOPS, SOFT_SKILL"
ffbd6986220321296e1660a5ba63098d12468429f8477093950bc93b72197b75,11,9,"Communication, Data Analysis, Data Science, Hadoop, Hypothesis Testing, Python, R Programming, SQL, Tableau","DATABASE, DATA_ENG, DATA_SCIENCE, PYTHON, SOFT_SKILL"
bd466c4c4171e376db8c17e9eb9f9a3e8d8d6dc407d908d01562863486729fea,6,5,"Android, Collaboration, Kotlin, Swift, iOS","MOBILE, SOFT_SKILL"
7bb1810c62b0783643202a6c89078d49fe8f2cb96d51ef218e0dc3b3fb342988,1,1,Communication,SOFT_SKILL
19d9f968f6cd3da950a5c30320aaaa8b1a93fb177f345175e5f6b10e330cd1c9,21,8,"Artificial Intelligence, Communication, Cross-functional, Java, JavaScript, Next.js, Python, React","JAVA, MACHINE_LEARNING, PYTHON, SOFT_SKILL, WEB_DEV"
0f34c3c2a78f2cafb7c6b103cbc16dde7a825fc633d46a5a731018033a901d21,9,6,"Artificial Intelligence, CI/CD, Git, Requirements Gathering, Swift, SwiftUI","DEVOPS, MACHINE_LEARNING, MOBILE, SOFT_SKILL"
be2e6b7c656002b1ce6c225754ed8126158dd9237f286a9b99374587cf2c1d59,26,17,"Artificial Intelligence, Collaboration, Communication, Cross-functional, Data Engineering, Data Science, Feature Engineering, Innovation, Leadership, Machine Learning, Mentoring, Power BI, Python, SQL, Snowflake, Statistics, Time Series","DATABASE, DATA_ENG, DATA_SCIENCE, MACHINE_LEARNING, PYTHON, SOFT_SKILL"
595a160d384323b6ce35dc54e93c45396183cfd26f2b0a71db8da22c2f56691f,12,9,"Artificial Intelligence, Data Engineering, Data Science, Data Visualization, ETL, Machine Learning, NLP, Oracle, SQL Server","DATABASE, DATA_ENG, DATA_SCIENCE, MACHINE_LEARNING"
f543467d6731071b1733ec619ef2a131abe7924d48955626765f2041a7f7efbb,5,5,"Critical Thinking, Leadership, Problem Solving, Requirements Gathering, Software Testing","SOFT_SKILL, TESTING"
39bcf41fe7a93c99d1506a750c3f8427f6a7294ce60b65494158c3e48b4aea8a,12,10,"CI/CD, Critical Thinking, Java, JavaScript, Jenkins, Problem Solving, Python, SQL, Scrum, TypeScript","DATABASE, DEVOPS, JAVA, PYTHON, SOFT_SKILL, WEB_DEV"
3f87c50a607585cb81cf3ea9cac6042ddde5163058b2faa85a0c1476dae491a8,8,6,"CI/CD, CloudFormation, DevOps, Penetration Testing, Software Testing, Terraform","CLOUD, DEVOPS, SECURITY, TESTING"
f4b8db1aa18b37f6702f86d8c72a97fc3a52f7b2942270f5297c50ee5b486347,10,7,"Angular, Communication, Java, Requirements Gathering, SQL, Software Testing, Spring Framework","DATABASE, JAVA, SOFT_SKILL, TESTING, WEB_DEV"
3d1dcc084b3ec46c6f060ea009195315888b6cf343a6141a08b6061f382b9cc5,19,14,"Apache Kafka, Artificial Intelligence, Azure, BERT, Data Quality, Data Science, Machine Learning, NLP, PyTorch, Python, R Programming, SQL, Statistics, TensorFlow","CLOUD, DATABASE, DATA_ENG, DATA_SCIENCE, JAVA, MACHINE_LEARNING, PYTHON"
8398040a548f9a059474d22c795fa1e1dad8f9360c5b8ec61bd4696322a7aec1,20,14,"AWS, Analytical Skills, CI/CD, Data Quality, Databricks, ETL, Kinesis, Lambda, Power BI, PySpark, Quality Assurance, Redshift, S3, SQL","CLOUD, DATABASE, DATA_ENG, DATA_SCIENCE, DEVOPS, PYTHON, SOFT_SKILL, TESTING"
929f939dda26aad65ad9cde70409529bbad6e2c994910fb31aee317a094d4002,6,6,"Analytical Skills, Artificial Intelligence, Python, Requirements Gathering, SQL, Test Automation","DATABASE, MACHINE_LEARNING, PYTHON, SOFT_SKILL, TESTING"
73d6ad76a0fe7c20f87b5de48f9c9732245eeb2586d43bf2ee055b9704bcef94,4,4,"Communication, Leadership, Problem Solving, Requirements Gathering",SOFT_SKILL
d2dd9f9bc594dbc5546516549a1aec77cc8cb567947b5aa3b9512b005c0b6bda,31,19,"AWS, Airflow, Artificial Intelligence, Azure, CI/CD, Computer Vision, Docker, GCP, Git, Innovation, Java, Kubernetes, Machine Learning, NLP, Prefect, Python, SageMaker, Serverless, Software Testing","CLOUD, DATA_ENG, DEVOPS, JAVA, MACHINE_LEARNING, PYTHON, SOFT_SKILL, TESTING"
e9fc0a9cee0f66410b8550dbdcd2ef73bbfec98d7a15f87f61109b3d12e607b3,1,1,Next.js,WEB_DEV
0577116b3de3dd2fd55a4c4fe3c438978b1ec691c1dd2f87918df4b351ab342e,4,3,"CI/CD, DevOps, Test Automation","DEVOPS, TESTING"
